date,cycle,chrono,program,unused,timeDelta
04/19/2022 21:23,TASK,328280,E_CONVS,0,5384
04/19/2022 21:24,TASK,333664,E_BMGETPOS,0,5224
04/19/2022 21:24,TASK,338888,E_HOLDERS,0,5080
04/19/2022 21:24,TASK,343968,E_MEASMOVEBM,0,5272
04/19/2022 21:24,TASK,349240,JB_B29028_1,0,5392
04/19/2022 21:24,TASK,354632,E_LASERGETMEAS,0,6624
04/19/2022 21:24,TASK,361256,JB_B29028_1,0,6512
04/19/2022 21:24,TASK,367768,E_LASERGETMEAS,0,6272
04/19/2022 21:24,TASK,374040,JB_B29028_1,0,5424
04/19/2022 21:24,TASK,379464,E_LASERGETMEAS,0,5184
04/19/2022 21:24,TASK,384648,JB_B29028_1,0,5680
04/19/2022 21:24,TASK,390328,E_LASERGETMEAS,0,5944
04/19/2022 21:25,TASK,396272,JB_B29028_1,0,5816
04/19/2022 21:25,TASK,402088,E_PLASMA_SET,0,5664
04/19/2022 21:25,TASK,407752,JB_B29028_1,0,7248
04/19/2022 21:25,TASK,415000,E_PLASMA_OFF,0,5336
04/19/2022 21:25,TASK,420336,JB_B29028_1,0,7864
04/19/2022 21:25,TASK,428200,E_PLASMA_OFF,0,5352
04/19/2022 21:25,TASK,433552,JB_B29028_1,0,12784
04/19/2022 21:25,TASK,446336,E_PLASMA_OFF,0,5240
04/19/2022 21:25,TASK,451576,JB_B29028_1,0,6216
04/19/2022 21:26,TASK,457792,E_LASERGETMEAS,0,5832
04/19/2022 21:26,TASK,463624,JB_B29028_1,0,7192
04/19/2022 21:26,TASK,470816,E_PLASMA_OFF,0,5344
04/19/2022 21:26,TASK,476160,E_LASERGETMEAS,0,7296
04/19/2022 21:26,TASK,483456,E_FINDEDGEV3,0,5680
04/19/2022 21:26,TASK,489136,JB_B29028_1,0,6752
04/19/2022 21:26,TASK,495888,E_HOLDERS,0,20136
04/19/2022 21:27,PAUSED,516024,E_HOLDERS,,123040
04/19/2022 21:29,RESTARTED,639064,E_HOLDERS,,8136
04/19/2022 21:29,PAUSED,647200,E_HOLDERS,,186096
04/19/2022 21:32,RESTARTED,833296,E_HOLDERS,,5064
04/19/2022 21:32,TASK,838360,E_CLAMPS,0,4920
04/19/2022 21:32,TASK,843280,E_ENDCYCLE,0,6760
04/19/2022 21:32,TASK,850040,E_CONVS,0,5000
04/19/2022 21:32,END,855040,RSR0003,,5232
04/19/2022 21:32,TASK,860272,RSR0003,0,0
04/19/2022 21:41,STARTED,0,RSR0003,,19376
04/19/2022 21:41,TASK,19376,E_BMLOAD,0,21224
04/19/2022 21:42,TASK,40600,E_CONVS,0,5144
04/19/2022 21:42,TASK,45744,E_BMLOAD,0,16024
04/19/2022 21:42,TASK,61768,E_CLAMP2_IN,0,4928
04/19/2022 21:42,TASK,66696,E_MOVE_MEAS_ZONE,0,26160
04/19/2022 21:42,TASK,92856,E_BMGETPOS,0,6544
04/19/2022 21:43,TASK,99400,E_ISRBTHOME,0,5416
04/19/2022 21:43,TASK,104816,E_BMMOVEV1,0,7248
04/19/2022 21:43,TASK,112064,E_CONVS,0,5024
04/19/2022 21:43,TASK,117088,E_BMGETPOS,0,5536
04/19/2022 21:43,TASK,122624,JB_B29025_1,0,4992
04/19/2022 21:43,TASK,127616,E_LASERGETMEAS,0,6224
04/19/2022 21:43,TASK,133840,JB_B29025_1,0,5088
04/19/2022 21:43,TASK,138928,E_LASERGETMEAS,0,6760
04/19/2022 21:43,TASK,145688,JB_B29025_1,0,5056
04/19/2022 21:43,TASK,150744,E_LASERGETMEAS,0,5944
04/19/2022 21:43,TASK,156688,JB_B29025_1,0,5088
04/19/2022 21:44,TASK,161776,E_LASERGETMEAS,0,6304
04/19/2022 21:44,TASK,168080,JB_B29025_1,0,5080
04/19/2022 21:44,TASK,173160,E_LASERGETMEAS,0,5528
04/19/2022 21:44,TASK,178688,E_PLASMA_SET,0,5456
04/19/2022 21:44,TASK,184144,JB_B29025_1,0,7704
04/19/2022 21:44,TASK,191848,E_PLASMA_OFF,0,5608
04/19/2022 21:44,TASK,197456,JB_B29025_1,0,7512
04/19/2022 21:44,TASK,204968,E_PLASMA_OFF,0,5496
04/19/2022 21:44,TASK,210464,JB_B29025_1,0,11952
04/19/2022 21:45,TASK,222416,E_PLASMA_OFF,0,5592
04/19/2022 21:45,TASK,228008,E_LASERGETMEAS,0,5192
04/19/2022 21:45,TASK,233200,JB_B29025_1,0,6472
04/19/2022 21:45,TASK,239672,E_PLASMA_ON,0,5504
04/19/2022 21:45,TASK,245176,JB_B29025_1,0,5848
04/19/2022 21:45,TASK,251024,E_FINDEDGEV3,0,6272
04/19/2022 21:45,TASK,257296,E_LASERGETMEAS,0,6040
04/19/2022 21:45,TASK,263336,JB_B29025_1,0,6336
04/19/2022 21:45,TASK,269672,E_PLASMA_OFF,0,5456
04/19/2022 21:45,TASK,275128,JB_B29025_1,0,5200
04/19/2022 21:46,TASK,280328,E_BMMOVEV1,0,54600
04/19/2022 21:46,TASK,334928,E_CONVS,0,5048
04/19/2022 21:47,TASK,339976,E_BMGETPOS,0,5424
04/19/2022 21:47,TASK,345400,E_HOLDERS,0,5024
04/19/2022 21:47,TASK,350424,E_MEASMOVEBM,0,5488
04/19/2022 21:47,TASK,355912,JB_B29025_1,0,5768
04/19/2022 21:47,TASK,361680,E_LASERGETMEAS,0,5248
04/19/2022 21:47,TASK,366928,JB_B29025_1,0,5376
04/19/2022 21:47,TASK,372304,E_LASERGETMEAS,0,6152
04/19/2022 21:47,TASK,378456,JB_B29025_1,0,5400
04/19/2022 21:47,TASK,383856,E_LASERGETMEAS,0,5824
04/19/2022 21:47,TASK,389680,JB_B29025_1,0,5584
04/19/2022 21:47,TASK,395264,E_LASERGETMEAS,0,5000
04/19/2022 21:48,TASK,400264,JB_B29025_1,0,5832
04/19/2022 21:48,TASK,406096,E_LASERGETMEAS,0,5040
04/19/2022 21:48,TASK,411136,JB_B29025_1,0,6360
04/19/2022 21:48,TASK,417496,E_PLASMA_OFF,0,5288
04/19/2022 21:48,TASK,422784,JB_B29025_1,0,7848
04/19/2022 21:48,TASK,430632,E_PLASMA_OFF,0,5136
04/19/2022 21:48,TASK,435768,JB_B29025_1,0,5600
04/19/2022 21:48,TASK,441368,E_PLASMA_ON,0,5616
04/19/2022 21:48,TASK,446984,JB_B29025_1,0,8408
04/19/2022 21:48,TASK,455392,E_PLASMA_OFF,0,5552
04/19/2022 21:49,TASK,460944,E_LASERGETMEAS,0,6336
04/19/2022 21:49,TASK,467280,E_FINDEDGEV3,0,6320
04/19/2022 21:49,TASK,473600,JB_B29025_1,0,5800
04/19/2022 21:49,TASK,479400,E_PLASMA_OFF,0,5536
04/19/2022 21:49,TASK,484936,E_LASERGETMEAS,0,7304
04/19/2022 21:49,TASK,492240,E_FINDEDGEV3,0,5856
04/19/2022 21:49,TASK,498096,JB_B29025_1,0,6336
04/19/2022 21:49,TASK,504432,E_HOLDERS,0,5464
04/19/2022 21:49,TASK,509896,E_CLAMPS,0,5272
04/19/2022 21:49,TASK,515168,E_ENDCYCLE,0,5960
04/19/2022 21:50,TASK,521128,E_CONVS,0,5480
04/19/2022 21:50,TASK,526608,RSR0003,0,15384
04/19/2022 21:50,PAUSED,541992,RSR0003,,0
04/19/2022 21:57,STARTED,0,RSR0003,,19784
04/19/2022 21:57,TASK,19784,E_BMLOAD,0,20752
04/19/2022 21:57,TASK,40536,E_CONVS,0,5288
04/19/2022 21:57,TASK,45824,E_BMLOAD,0,15096
04/19/2022 21:58,TASK,60920,E_CLAMP2_IN,0,5400
04/19/2022 21:58,TASK,66320,E_MOVE_MEAS_ZONE,0,28176
04/19/2022 21:58,TASK,94496,E_BMGETPOS,0,6448
04/19/2022 21:58,TASK,100944,E_ISRBTHOME,0,5320
04/19/2022 21:58,TASK,106264,E_BMMOVEV1,0,6928
04/19/2022 21:59,TASK,113192,E_CONVS,0,5520
04/19/2022 21:59,TASK,118712,E_BMGETPOS,0,5176
04/19/2022 21:59,TASK,123888,JB_B30015_1,0,5448
04/19/2022 21:59,TASK,129336,E_LASERGETMEAS,0,5536
04/19/2022 21:59,TASK,134872,JB_B30015_1,0,9216
04/19/2022 21:59,TASK,144088,E_LASERGETMEAS,0,6568
04/19/2022 21:59,TASK,150656,JB_B30015_1,0,5616
04/19/2022 21:59,TASK,156272,E_LASERGETMEAS,0,5040
04/19/2022 21:59,TASK,161312,JB_B30015_1,0,5496
04/19/2022 22:00,TASK,166808,E_LASERGETMEAS,0,5816
04/19/2022 22:00,TASK,172624,JB_B30015_1,0,5992
04/19/2022 22:00,TASK,178616,E_PLASMA_SET,0,5640
04/19/2022 22:00,TASK,184256,JB_B30015_1,0,7240
04/19/2022 22:00,TASK,191496,E_PLASMA_OFF,0,5160
04/19/2022 22:00,TASK,196656,JB_B30015_1,0,7976
04/19/2022 22:00,TASK,204632,E_PLASMA_OFF,0,5328
04/19/2022 22:00,TASK,209960,JB_B30015_1,0,11208
04/19/2022 22:00,TASK,221168,E_PLASMA_OFF,0,5656
04/19/2022 22:01,TASK,226824,E_LASERGETMEAS,0,7568
04/19/2022 22:01,TASK,234392,E_FINDEDGEV3,0,5976
04/19/2022 22:01,TASK,240368,JB_B30015_1,0,7608
04/19/2022 22:01,TASK,247976,E_PLASMA_SET,0,6344
04/19/2022 22:01,TASK,254320,E_FINDEDGEMV3,0,6768
04/19/2022 22:01,TASK,261088,JB_B30015_1,0,7272
04/19/2022 22:01,TASK,268360,E_PLASMA_OFF,0,5576
04/19/2022 22:01,TASK,273936,E_ISRBTHOME,0,5536
04/19/2022 22:01,TASK,279472,E_BMMOVEV1,0,54992
04/19/2022 22:02,TASK,334464,E_CONVS,0,5464
04/19/2022 22:02,TASK,339928,E_BMGETPOS,0,5504
04/19/2022 22:02,TASK,345432,E_HOLDERS,0,5528
04/19/2022 22:03,TASK,350960,E_MEASMOVEBM,0,4912
04/19/2022 22:03,TASK,355872,JB_B30015_1,0,5560
04/19/2022 22:03,TASK,361432,E_LASERGETMEAS,0,6088
04/19/2022 22:03,TASK,367520,JB_B30015_1,0,6568
04/19/2022 22:03,TASK,374088,E_LASERGETMEAS,0,6696
04/19/2022 22:03,TASK,380784,JB_B30015_1,0,5408
04/19/2022 22:03,TASK,386192,E_LASERGETMEAS,0,5568
04/19/2022 22:03,TASK,391760,JB_B30015_1,0,5816
04/19/2022 22:03,TASK,397576,E_LASERGETMEAS,0,6576
04/19/2022 22:03,TASK,404152,JB_B30015_1,0,6400
04/19/2022 22:04,TASK,410552,E_PLASMA_SET,0,6264
04/19/2022 22:04,TASK,416816,E_PLASMA_OFF,0,5712
04/19/2022 22:04,TASK,422528,JB_B30015_1,0,7408
04/19/2022 22:04,TASK,429936,E_PLASMA_OFF,0,5296
04/19/2022 22:04,TASK,435232,JB_B30015_1,0,5368
04/19/2022 22:04,TASK,440600,E_PLASMA_ON,0,5600
04/19/2022 22:04,TASK,446200,JB_B30015_1,0,7528
04/19/2022 22:04,TASK,453728,E_PLASMA_OFF,0,5584
04/19/2022 22:04,TASK,459312,E_LASERGETMEAS,0,5744
04/19/2022 22:04,TASK,465056,JB_B30015_1,0,5336
04/19/2022 22:05,TASK,470392,E_FINDEDGEMV3,0,5496
04/19/2022 22:05,TASK,475888,JB_B30015_1,0,5856
04/19/2022 22:05,TASK,481744,E_PLASMA_SET,0,6456
04/19/2022 22:05,TASK,488200,E_FINDEDGEMV3,0,6824
04/19/2022 22:05,TASK,495024,JB_B30015_1,0,7288
04/19/2022 22:05,TASK,502312,E_PLASMA_OFF,0,4752
04/19/2022 22:05,TASK,507064,E_HOLDERS,0,5472
04/19/2022 22:05,TASK,512536,E_ENDCYCLE,0,8464
04/19/2022 22:05,TASK,521000,E_CONVS,0,5656
04/19/2022 22:05,END,526656,RSR0003,,4688
04/19/2022 22:06,TASK,531344,RSR0003,0,0
04/19/2022 22:21,STARTED,0,RSR0003,,19040
04/19/2022 22:21,TASK,19040,E_BMLOAD,0,21104
04/19/2022 22:21,TASK,40144,E_CONVS,0,5552
04/19/2022 22:21,TASK,45696,E_BMLOAD,0,15496
04/19/2022 22:22,TASK,61192,E_CLAMP2_IN,0,5992
04/19/2022 22:22,TASK,67184,E_MOVE_MEAS_ZONE,0,25816
04/19/2022 22:22,TASK,93000,E_BMGETPOS,0,6584
04/19/2022 22:22,TASK,99584,E_ISRBTHOME,0,5016
04/19/2022 22:22,TASK,104600,E_BMMOVEV1,0,7464
04/19/2022 22:22,TASK,112064,E_CONVS,0,5568
04/19/2022 22:23,TASK,117632,E_BMGETPOS,0,5608
04/19/2022 22:23,TASK,123240,JB_B30015_1,0,5504
04/19/2022 22:23,TASK,128744,E_LASERGETMEAS,0,5968
04/19/2022 22:23,TASK,134712,JB_B30015_1,0,6952
04/19/2022 22:23,TASK,141664,E_LASERGETMEAS,0,6672
04/19/2022 22:23,TASK,148336,JB_B30015_1,0,4728
04/19/2022 22:23,TASK,153064,E_LASERGETMEAS,0,5304
04/19/2022 22:23,TASK,158368,JB_B30015_1,0,5728
04/19/2022 22:23,TASK,164096,E_LASERGETMEAS,0,6160
04/19/2022 22:23,TASK,170256,JB_B30015_1,0,5840
04/19/2022 22:23,TASK,176096,E_PLASMA_SET,0,5808
04/19/2022 22:24,TASK,181904,JB_B30015_1,0,7944
04/19/2022 22:24,TASK,189848,E_PLASMA_OFF,0,5904
04/19/2022 22:24,TASK,195752,JB_B30015_1,0,7248
04/19/2022 22:24,TASK,203000,E_PLASMA_OFF,0,4936
04/19/2022 22:24,TASK,207936,E_PLASMA_ON,0,5544
04/19/2022 22:24,TASK,213480,JB_B30015_1,0,5968
04/19/2022 22:24,TASK,219448,E_PLASMA_OFF,0,5696
04/19/2022 22:24,TASK,225144,E_LASERGETMEAS,0,7720
04/19/2022 22:24,TASK,232864,E_FINDEDGEV3,0,6016
04/19/2022 22:25,TASK,238880,JB_B30015_1,0,7656
04/19/2022 22:25,TASK,246536,E_PLASMA_SET,0,6400
04/19/2022 22:25,TASK,252936,E_FINDEDGEMV3,0,6528
04/19/2022 22:25,TASK,259464,JB_B30015_1,0,6928
04/19/2022 22:25,TASK,266392,E_PLASMA_OFF,0,5704
04/19/2022 22:25,TASK,272096,E_ISRBTHOME,0,5592
04/19/2022 22:25,TASK,277688,E_BMMOVEV1,0,54848
04/19/2022 22:26,TASK,332536,E_CONVS,0,5624
04/19/2022 22:26,TASK,338160,E_BMGETPOS,0,4576
04/19/2022 22:26,TASK,342736,E_HOLDERS,0,5248
04/19/2022 22:26,TASK,347984,E_MEASMOVEBM,0,5504
04/19/2022 22:26,TASK,353488,JB_B30015_1,0,5680
04/19/2022 22:27,TASK,359168,E_LASERGETMEAS,0,6136
04/19/2022 22:27,TASK,365304,JB_B30015_1,0,6352
04/19/2022 22:27,TASK,371656,E_LASERGETMEAS,0,6280
04/19/2022 22:27,TASK,377936,JB_B30015_1,0,5696
04/19/2022 22:27,TASK,383632,E_LASERGETMEAS,0,5072
04/19/2022 22:27,TASK,388704,JB_B30015_1,0,4792
04/19/2022 22:27,TASK,393496,E_LASERGETMEAS,0,5856
04/19/2022 22:27,TASK,399352,JB_B30015_1,0,5728
04/19/2022 22:27,TASK,405080,E_PLASMA_SET,0,4880
04/19/2022 22:27,TASK,409960,JB_B30015_1,0,7936
04/19/2022 22:28,TASK,417896,E_PLASMA_OFF,0,5688
04/19/2022 22:28,TASK,423584,JB_B30015_1,0,7560
04/19/2022 22:28,TASK,431144,E_PLASMA_OFF,0,5904
04/19/2022 22:28,TASK,437048,JB_B30015_1,0,11248
04/19/2022 22:28,TASK,448296,E_PLASMA_OFF,0,5816
04/19/2022 22:28,TASK,454112,E_LASERGETMEAS,0,7544
04/19/2022 22:28,TASK,461656,E_FINDEDGEV3,0,6024
04/19/2022 22:28,TASK,467680,JB_B30015_1,0,7864
04/19/2022 22:28,TASK,475544,E_PLASMA_SET,0,6200
04/19/2022 22:29,TASK,481744,JB_B30015_1,0,5848
04/19/2022 22:29,TASK,487592,E_MEASV2,0,4664
04/19/2022 22:29,TASK,492256,JB_B30015_1,0,4680
04/19/2022 22:29,TASK,496936,E_HOLDERS,0,4680
04/19/2022 22:29,TASK,501616,E_CLAMPS,0,4600
04/19/2022 22:29,TASK,506216,E_ENDCYCLE,0,7352
04/19/2022 22:29,TASK,513568,E_CONVS,0,4584
04/19/2022 22:29,END,518152,RSR0003,,4384
04/19/2022 22:29,TASK,522536,RSR0003,0,0
04/19/2022 23:09,STARTED,0,RSR0003,,18952
04/19/2022 23:09,TASK,18952,E_BMLOAD,0,21320
04/19/2022 23:09,TASK,40272,E_CONVS,0,5448
04/19/2022 23:09,TASK,45720,E_BMLOAD,0,15688
04/19/2022 23:10,TASK,61408,E_CLAMP2_IN,0,4528
04/19/2022 23:10,TASK,65936,E_MOVE_MEAS_ZONE,0,26568
04/19/2022 23:10,TASK,92504,E_BMGETPOS,0,6136
04/19/2022 23:10,TASK,98640,E_ISRBTHOME,0,4744
04/19/2022 23:10,TASK,103384,E_BMMOVEV1,0,7736
04/19/2022 23:11,TASK,111120,E_CONVS,0,4656
04/19/2022 23:11,TASK,115776,E_BMGETPOS,0,4656
04/19/2022 23:11,TASK,120432,JB_B30013_1,0,4656
04/19/2022 23:11,TASK,125088,E_LASERGETMEAS,0,6464
04/19/2022 23:11,TASK,131552,JB_B30013_1,0,4680
04/19/2022 23:11,TASK,136232,E_LASERGETMEAS,0,4712
04/19/2022 23:11,TASK,140944,JB_B30013_1,0,4632
04/19/2022 23:11,TASK,145576,E_LASERGETMEAS,0,6104
04/19/2022 23:11,TASK,151680,JB_B30013_1,0,6264
04/19/2022 23:11,TASK,157944,E_LASERGETMEAS,0,6016
04/19/2022 23:11,TASK,163960,JB_B30013_1,0,4840
04/19/2022 23:11,TASK,168800,E_LASERGETMEAS,0,4792
04/19/2022 23:12,TASK,173592,JB_B30013_1,0,8016
04/19/2022 23:12,TASK,181608,E_PLASMA_OFF,0,5912
04/19/2022 23:12,TASK,187520,JB_B30013_1,0,7216
04/19/2022 23:12,TASK,194736,E_PLASMA_OFF,0,5936
04/19/2022 23:12,TASK,200672,JB_B30013_1,0,17240
04/19/2022 23:12,TASK,217912,E_PLASMA_OFF,0,5688
04/19/2022 23:12,TASK,223600,E_LASERGETMEAS,0,7664
04/19/2022 23:13,TASK,231264,E_FINDEDGEV3,0,6264
04/19/2022 23:13,TASK,237528,JB_B30013_1,0,7376
04/19/2022 23:13,TASK,244904,E_PLASMA_SET,0,6376
04/19/2022 23:13,TASK,251280,JB_B30013_1,0,5896
04/19/2022 23:13,TASK,257176,E_FINDEDGEMV3,0,5120
04/19/2022 23:13,TASK,262296,JB_B30013_1,0,8544
04/19/2022 23:13,TASK,270840,E_ISRBTHOME,0,5744
04/19/2022 23:13,TASK,276584,E_BMMOVEV1,0,54936
04/19/2022 23:14,TASK,331520,E_CONVS,0,5560
04/19/2022 23:14,TASK,337080,E_BMGETPOS,0,5608
04/19/2022 23:14,TASK,342688,E_HOLDERS,0,5568
04/19/2022 23:14,TASK,348256,E_MEASMOVEBM,0,5712
04/19/2022 23:15,TASK,353968,JB_B30013_1,0,4880
04/19/2022 23:15,TASK,358848,E_LASERGETMEAS,0,5816
04/19/2022 23:15,TASK,364664,JB_B30013_1,0,6704
04/19/2022 23:15,TASK,371368,E_LASERGETMEAS,0,6256
04/19/2022 23:15,TASK,377624,JB_B30013_1,0,5744
04/19/2022 23:15,TASK,383368,E_LASERGETMEAS,0,5672
04/19/2022 23:15,TASK,389040,JB_B30013_1,0,5624
04/19/2022 23:15,TASK,394664,E_LASERGETMEAS,0,7280
04/19/2022 23:15,TASK,401944,JB_B30013_1,0,5432
04/19/2022 23:15,TASK,407376,E_PLASMA_ON,0,5272
04/19/2022 23:16,TASK,412648,E_PLASMA_SET,0,6696
04/19/2022 23:16,TASK,419344,JB_B30013_1,0,5952
04/19/2022 23:16,TASK,425296,E_PLASMA_OFF,0,5824
04/19/2022 23:16,TASK,431120,JB_B30013_1,0,17584
04/19/2022 23:16,TASK,448704,E_PLASMA_OFF,0,5704
04/19/2022 23:16,TASK,454408,E_LASERGETMEAS,0,8496
04/19/2022 23:16,TASK,462904,E_FINDEDGEV3,0,6248
04/19/2022 23:16,TASK,469152,JB_B30013_1,0,9600
04/19/2022 23:17,TASK,478752,E_PLASMA_OFF,0,5688
04/19/2022 23:17,TASK,484440,E_LASERGETMEAS,0,6136
04/19/2022 23:17,TASK,490576,JB_B30013_1,0,6304
04/19/2022 23:17,TASK,496880,E_PLASMA_ON,0,5928
04/19/2022 23:17,TASK,502808,JB_B30013_1,0,5712
04/19/2022 23:17,TASK,508520,E_HOLDERS,0,5624
04/19/2022 23:17,TASK,514144,E_ENDCYCLE,0,8248
04/19/2022 23:17,TASK,522392,E_CONVS,0,5544
04/19/2022 23:17,END,527936,RSR0003,,5008
04/19/2022 23:18,TASK,532944,RSR0003,0,518480
04/19/2022 23:26,TASK,1051424,E_MAINTENANCE,0,5568
04/19/2022 23:26,PAUSED,1056992,E_MAINTENANCE,,515072
04/19/2022 23:35,TASK,1572064,E_GOHOMEROBOT,0,5704
04/19/2022 23:35,TASK,1577768,RSR0001,0,0
04/19/2022 23:35,STARTED,0,E__CALIB_GEN,,5056
04/19/2022 23:35,TASK,5056,E__CALIB_GEN,0,5760
04/19/2022 23:35,PAUSED,10816,E__CALIB_GEN,,86928
04/19/2022 23:37,RESTARTED,97744,E__CALIB_GEN,,12592
04/19/2022 23:37,TASK,110336,E_PLASMA_ON,0,5728
04/19/2022 23:37,TASK,116064,E__CALIB_GEN,0,5696
04/19/2022 23:37,END,121760,RSR0002,,5376
04/19/2022 23:37,TASK,127136,RSR0002,0,0
04/19/2022 23:38,STARTED,0,E_ISRBTHOME,,5480
04/19/2022 23:39,TASK,5480,E_ISRBTHOME,0,6328
04/19/2022 23:39,TASK,11808,E__CALIB_LASER,0,9864
04/19/2022 23:39,TASK,21672,E_FINDEDGEV3,0,6240
04/19/2022 23:39,TASK,27912,E__CALIB_LASER,0,5384
04/19/2022 23:39,TASK,33296,RSR0005,0,5728
04/19/2022 23:39,END,39024,RSR0005,,308648
04/19/2022 23:44,TASK,347672,RSR0003,0,0
04/19/2022 23:44,STARTED,0,RSR0003,,62376
04/19/2022 23:45,TASK,62376,E_BMLOAD,0,22016
04/19/2022 23:46,TASK,84392,E_CONVS,0,5528
04/19/2022 23:46,TASK,89920,E_BMLOAD,0,15336
04/19/2022 23:46,TASK,105256,E_CLAMP2_IN,0,5152
04/19/2022 23:46,TASK,110408,E_MOVE_MEAS_ZONE,0,26112
04/19/2022 23:47,TASK,136520,E_BMGETPOS,0,6320
04/19/2022 23:47,TASK,142840,E_ISRBTHOME,0,5712
04/19/2022 23:47,TASK,148552,E_BMMOVEV1,0,6880
04/19/2022 23:47,TASK,155432,E_CONVS,0,5752
04/19/2022 23:47,TASK,161184,E_BMGETPOS,0,5792
04/19/2022 23:47,TASK,166976,E_LASERGETMEAS,0,6184
04/19/2022 23:47,TASK,173160,JB_FW1125B06_1,0,5280
04/19/2022 23:47,TASK,178440,E_LASERGETMEAS,0,5808
04/19/2022 23:47,TASK,184248,JB_FW1125B06_1,0,5776
04/19/2022 23:48,TASK,190024,E_LASERGETMEAS,0,6640
04/19/2022 23:48,TASK,196664,JB_FW1125B06_1,0,6608
04/19/2022 23:48,TASK,203272,E_LASERGETMEAS,0,6160
04/19/2022 23:48,TASK,209432,JB_FW1125B06_1,0,5720
04/19/2022 23:48,TASK,215152,E_LASERGETMEAS,0,5760
04/19/2022 23:48,TASK,220912,JB_FW1125B06_1,0,5928
04/19/2022 23:48,TASK,226840,E_PLASMA_SET,0,5504
04/19/2022 23:48,TASK,232344,E_PLASMA_OFF,0,6272
04/19/2022 23:48,TASK,238616,JB_FW1125B06_1,0,6064
04/19/2022 23:48,TASK,244680,E_PLASMA_OFF,0,6200
04/19/2022 23:49,TASK,250880,JB_FW1125B06_1,0,6152
04/19/2022 23:49,TASK,257032,E_PLASMA_OFF,0,6000
04/19/2022 23:49,TASK,263032,JB_FW1125B06_1,0,6752
04/19/2022 23:49,TASK,269784,E_PLASMA_SET,0,6632
04/19/2022 23:49,TASK,276416,E_FINDEDGEMV3,0,6720
04/19/2022 23:49,TASK,283136,JB_FW1125B06_1,0,5992
04/19/2022 23:49,TASK,289128,E_PLASMA_OFF,0,5800
04/19/2022 23:49,TASK,294928,E_LASERGETMEAS,0,6976
04/19/2022 23:49,TASK,301904,E_FINDEDGEV3,0,6192
04/19/2022 23:50,TASK,308096,JB_FW1125B06_1,0,9152
04/19/2022 23:50,TASK,317248,E_ISRBTHOME,0,6008
04/19/2022 23:50,TASK,323256,E_BMMOVEV1,0,10936
04/19/2022 23:50,TASK,334192,E_CONVS,0,6120
04/19/2022 23:50,TASK,340312,E_BMGETPOS,0,5936
04/19/2022 23:50,TASK,346248,JB_FW1125B06_1,0,5744
04/19/2022 23:50,TASK,351992,E_LASERGETMEAS,0,6880
04/19/2022 23:50,TASK,358872,JB_FW1125B06_1,0,6296
04/19/2022 23:50,TASK,365168,E_LASERGETMEAS,0,5896
04/19/2022 23:51,TASK,371064,JB_FW1125B06_1,0,6000
04/19/2022 23:51,TASK,377064,E_LASERGETMEAS,0,6936
04/19/2022 23:51,TASK,384000,JB_FW1125B06_1,0,5712
04/19/2022 23:51,TASK,389712,E_LASERGETMEAS,0,6056
04/19/2022 23:51,TASK,395768,JB_FW1125B06_1,0,9120
04/19/2022 23:51,TASK,404888,E_PLASMA_OFF,0,6064
04/19/2022 23:51,TASK,410952,JB_FW1125B06_1,0,6272
04/19/2022 23:51,TASK,417224,E_PLASMA_OFF,0,6552
04/19/2022 23:51,TASK,423776,JB_FW1125B06_1,0,6264
04/19/2022 23:52,TASK,430040,E_PLASMA_SET,0,6280
04/19/2022 23:52,TASK,436320,JB_FW1125B06_1,0,10120
04/19/2022 23:52,TASK,446440,E_PLASMA_OFF,0,6152
04/19/2022 23:52,TASK,452592,E_LASERGETMEAS,0,6552
04/19/2022 23:52,TASK,459144,E_FINDEDGEV3,0,6888
04/19/2022 23:52,TASK,466032,JB_FW1125B06_1,0,5848
04/19/2022 23:52,TASK,471880,E_PLASMA_OFF,0,5976
04/19/2022 23:52,TASK,477856,E_LASERGETMEAS,0,7600
04/19/2022 23:52,TASK,485456,E_FINDEDGEMV3,0,6136
04/19/2022 23:53,TASK,491592,JB_FW1125B06_1,0,5976
04/19/2022 23:53,TASK,497568,E_HOLDERS,0,5640
04/19/2022 23:53,TASK,503208,E_BMUNLOAD,0,11264
04/19/2022 23:53,TASK,514472,E_CONVS,0,6016
04/19/2022 23:53,PAUSED,520488,E_BMMOVEV1,,5448
04/19/2022 23:53,TASK,525936,E_BMMOVEV1,0,20824
04/19/2022 23:53,RESTARTED,546760,E_BMMOVEV1,,8664
04/19/2022 23:54,TASK,555424,E_CONVS,0,6016
04/19/2022 23:54,TASK,561440,E_BMGETPOS,0,6184
04/19/2022 23:54,TASK,567624,E_BMMOVEV1,0,6128
04/19/2022 23:54,TASK,573752,E_BMGETPOS,0,5992
04/19/2022 23:54,TASK,579744,JB_FW1125B16_1,0,6328
04/19/2022 23:54,TASK,586072,E_LASERGETMEAS,0,6600
04/19/2022 23:54,TASK,592672,JB_FW1125B16_1,0,10048
04/19/2022 23:54,TASK,602720,E_LASERGETMEAS,0,6272
04/19/2022 23:55,TASK,608992,JB_FW1125B16_1,0,5864
04/19/2022 23:55,TASK,614856,E_LASERGETMEAS,0,6784
04/19/2022 23:55,TASK,621640,JB_FW1125B16_1,0,5904
04/19/2022 23:55,TASK,627544,E_LASERGETMEAS,0,6064
04/19/2022 23:55,TASK,633608,JB_FW1125B16_1,0,9368
